User ID,From Station,To Station,Vehicle ID,Unlock Time,Lock Time,Total Time,Battery Used,Distance
0,29,10,179,0,0.0,1.8973665961010275,47.4341649025257,9.486832980505138
1,17,33,107,0,0.0,2.1633307652783937,54.083269131959845,10.816653826391969
2,1,10,11,0,0.0,1.897366596101028,47.4341649025257,9.486832980505138
4,23,16,143,0,0.0,0.8485281374238571,21.213203435596427,4.242640687119285
3,11,6,71,0,0.0,3.0,75.0,15.0
5,1,16,10,0,0.0,2.1633307652783937,54.083269131959845,10.816653826391969
6,32,9,197,0,0.0,2.4738633753705965,61.846584384264915,12.36931687685298
7,13,22,83,0,0.0,1.897366596101028,47.4341649025257,9.486832980505138
8,29,26,178,0,0.0,1.8000000000000007,44.99999999999999,9.0
9,14,16,89,0,0.0,1.1999999999999993,30.0,6.0
10,4,34,29,0,0.0,3.0,75.0,15.0
11,32,1,196,0,0.0,3.0594117081556718,76.48529270389179,15.297058540778355
